Date,Close
2022-02-24,31.015357971191406
2022-02-25,32.76583480834961
2022-03-02,37.00179672241211
2022-03-03,37.34028625488281
2022-03-04,37.34995651245117
2022-03-07,37.04048156738281
2022-03-08,37.77548599243164
2022-03-09,36.13138961791992
2022-03-10,35.7252082824707
2022-03-11,34.854801177978516
2022-03-14,33.91670227050781
2022-03-15,33.70393753051758
2022-03-16,32.843204498291016
2022-03-17,34.34223175048828
2022-03-18,35.30934524536133
2022-03-21,36.61494827270508
2022-03-22,37.33061599731445
2022-03-23,38.433128356933594
2022-03-24,38.58786392211914
2022-03-25,39.0714225769043
2022-03-28,39.110107421875
2022-03-29,40.115901947021484
2022-03-30,40.812225341796875
2022-03-31,40.47373962402344
2022-04-01,40.908939361572266
2022-04-04,41.3731575012207
2022-04-05,41.97276306152344
2022-04-06,42.620731353759766
2022-04-07,42.68843078613281
2022-04-08,42.64974594116211
2022-04-11,42.68843078613281
2022-04-12,42.77546691894531
2022-04-13,43.626529693603516
2022-04-14,42.93988037109375
2022-04-18,43.23968505859375
2022-04-19,41.83736801147461
2022-04-20,42.349937438964844
2022-04-22,42.030792236328125
2022-04-25,41.94375228881836
2022-04-26,42.88185119628906
2022-04-27,42.16618728637695
2022-04-28,43.52014923095703
2022-04-29,44.70970153808594
2022-05-02,42.42730712890625
2022-05-03,42.12750244140625
2022-05-04,44.10041427612305
2022-05-05,42.92053985595703
2022-05-06,42.553035736083984
2022-05-09,38.84899139404297
2022-05-10,39.12944793701172
2022-05-11,40.15459060668945
2022-05-12,39.738731384277344
2022-05-13,40.87992477416992
2022-05-16,41.61493682861328
2022-05-17,41.750328063964844
2022-05-18,39.999855041503906
2022-05-19,40.45439529418945
2022-05-20,41.1603889465332
2022-05-23,42.28224563598633
2022-05-24,43.71356964111328
2022-05-25,45.06753158569336
2022-05-26,46.5955696105957
2022-05-27,47.34992218017578
2022-05-30,47.688411712646484
2022-05-31,47.146827697753906
2022-06-01,47.16617202758789
2022-06-02,46.963077545166016
2022-06-03,47.00175857543945
2022-06-06,45.3189811706543
2022-06-07,45.3189811706543
2022-06-08,45.251285552978516
2022-06-09,44.5066032409668
2022-06-10,43.10429000854492
2022-06-13,41.25709915161133
2022-06-14,39.496952056884766
2022-06-15,39.27452087402344
2022-06-17,35.54145431518555
2022-06-20,34.52598571777344
2022-06-21,35.202964782714844
2022-06-22,32.85287857055664
2022-06-23,31.72135353088379
2022-06-24,33.065643310546875
2022-06-27,35.183624267578125
2022-06-28,34.97085952758789
2022-06-29,34.71940612792969
2022-06-30,33.99407196044922
2022-07-01,34.41960144042969
2022-07-04,35.086910247802734
2022-07-05,32.475704193115234
2022-07-06,30.65752601623535
2022-07-07,30.850950241088867
2022-07-08,31.818063735961914
2022-07-11,31.305492401123047
2022-07-12,29.284225463867188
2022-07-13,27.659473419189453
2022-07-14,28.152700424194336
2022-07-15,27.79486846923828
2022-07-18,28.423492431640625
2022-07-19,29.438962936401367
2022-07-20,30.59950065612793
2022-07-21,29.44863510131836
2022-07-22,28.462177276611328
2022-07-25,29.264881134033203
2022-07-26,28.95540428161621
2022-07-27,29.661399841308594
2022-07-28,30.783252716064453
2022-07-29,32.9012336730957
2022-08-01,31.33450698852539
2022-08-02,31.856748580932617
2022-08-03,31.663326263427734
2022-08-04,31.60529899597168
2022-08-05,32.49504470825195
2022-08-08,33.152679443359375
2022-08-09,33.32676315307617
2022-08-10,33.268733978271484
2022-08-11,33.52018737792969
2022-08-12,33.655582427978516
2022-08-15,32.475704193115234
2022-08-16,32.272605895996094
2022-08-17,32.533729553222656
2022-08-18,33.9747314453125
2022-08-19,33.68459701538086
2022-08-22,33.10432434082031
2022-08-23,35.11592102050781
2022-08-24,35.609153747558594
2022-08-25,35.7348747253418
2022-08-26,35.86060333251953
2022-08-29,36.556922912597656
2022-08-30,35.976654052734375
2022-08-31,36.160404205322266
2022-09-01,35.580135345458984
2022-09-02,36.04435348510742
2022-09-05,37.30160140991211
2022-09-06,36.44087219238281
2022-09-08,34.980525970458984
2022-09-09,35.92830276489258
2022-09-12,36.02500915527344
2022-09-13,35.91862487792969
2022-09-14,37.25324630737305
2022-09-15,36.44087219238281
2022-09-16,36.798702239990234
2022-09-19,36.8470573425293
2022-09-20,37.54338073730469
2022-09-21,38.0366096496582
2022-09-22,38.23970413208008
2022-09-23,36.12172317504883
2022-09-26,33.655582427978516
2022-09-27,33.61689758300781
2022-09-28,34.5743408203125
2022-09-29,33.90702819824219
2022-09-30,34.43894577026367
2022-10-03,36.798702239990234
2022-10-04,40.23196029663086
2022-10-05,41.634273529052734
2022-10-06,41.59558868408203
2022-10-07,41.47954177856445
2022-10-10,41.605262756347656
2022-10-11,41.07334899902344
2022-10-13,41.29578399658203
2022-10-14,38.907012939453125
2022-10-17,39.226158142089844
2022-10-18,40.24163055419922
2022-10-19,42.640071868896484
2022-10-20,43.11396026611328
2022-10-21,44.226139068603516
2022-10-24,43.58784484863281
2022-10-25,42.698097229003906
2022-10-26,42.214542388916016
2022-10-27,42.26289749145508
2022-10-28,42.13717269897461
2022-10-31,44.970821380615234
2022-11-01,45.50273513793945
2022-11-03,46.30543518066406
2022-11-04,49.622642517089844
2022-11-07,47.156497955322266
2022-11-08,45.454376220703125
2022-11-09,44.69035339355469
2022-11-10,42.0598030090332
2022-11-11,42.07914733886719
2022-11-14,42.0211181640625
2022-11-16,40.019195556640625
2022-11-17,37.54338073730469
2022-11-18,36.9244270324707
2022-11-21,36.41185760498047
2022-11-22,35.7252082824707
2022-11-23,34.29387664794922
2022-11-24,36.17007827758789
2022-11-25,34.2358512878418
2022-11-28,33.645912170410156
2022-11-29,34.70973587036133
2022-11-30,35.773563385009766
2022-12-01,34.951515197753906
2022-12-02,35.386714935302734
2022-12-05,34.04242706298828
2022-12-06,32.833534240722656
2022-12-07,32.17589569091797
2022-12-08,32.20491027832031
2022-12-09,31.692338943481445
2022-12-12,32.23392105102539
2022-12-13,32.52405548095703
2022-12-14,32.39833068847656
2022-12-15,31.789051055908203
2022-12-16,31.76970863342285
2022-12-19,30.80259132385254
2022-12-20,31.634313583374023
2022-12-21,32.19524002075195
2022-12-22,32.0114860534668
2022-12-23,34.68072509765625
2022-12-26,34.92250442504883
2022-12-27,34.81611633300781
2022-12-28,35.8122444152832
2022-12-29,36.50856399536133
2023-01-02,35.21263885498047
2023-01-03,33.539527893066406
2023-01-04,33.742618560791016
2023-01-05,36.02500915527344
2023-01-06,36.64396286010742
2023-01-09,37.11785125732422
2023-01-10,37.79483413696289
2023-01-11,42.94955062866211
2023-01-12,43.42343521118164
2023-01-13,42.75613021850586
2023-01-16,42.640071868896484
2023-01-17,42.843170166015625
2023-01-18,44.535621643066406
2023-01-19,45.580101013183594
2023-01-20,47.16617202758789
2023-01-23,46.45050811767578
2023-01-24,45.0191764831543
2023-01-25,45.37700653076172
2023-01-26,45.260955810546875
2023-01-27,44.5066032409668
2023-01-30,43.79094314575195
2023-01-31,43.35573959350586
2023-02-01,42.620731353759766
2023-02-02,42.011451721191406
2023-02-03,41.092689514160156
2023-02-06,42.214542388916016
2023-02-07,42.253231048583984
2023-02-08,43.123626708984375
2023-02-09,42.04046630859375
2023-02-10,43.11396026611328
2023-02-13,41.86638259887695
2023-02-14,39.796756744384766
2023-02-15,40.04821014404297
2023-02-16,39.980506896972656
2023-02-17,38.53950881958008
2023-02-22,37.72713088989258
2023-02-23,38.007598876953125
2023-02-24,37.85285949707031
2023-02-27,37.85285949707031
2023-02-28,35.21263885498047
2023-03-01,31.527931213378906
2023-03-02,30.261009216308594
2023-03-03,31.74069595336914
2023-03-06,31.86642074584961
2023-03-07,31.276479721069336
2023-03-08,32.262939453125
2023-03-09,30.299694061279297
2023-03-10,27.95927619934082
2023-03-13,26.450580596923828
2023-03-14,27.262954711914062
2023-03-15,26.286169052124023
2023-03-16,26.305511474609375
2023-03-17,30.705883026123047
2023-03-20,29.796794891357422
2023-03-21,28.858694076538086
2023-03-22,29.24553871154785
2023-03-23,28.48151969909668
2023-03-24,29.013431549072266
2023-03-27,29.564687728881836
2023-03-28,29.496990203857422
2023-03-29,29.390607833862305
2023-03-30,29.38093376159668
2023-03-31,28.50086212158203
2023-04-03,28.94573402404785
2023-04-04,27.920591354370117
2023-04-05,26.76972770690918
2023-04-06,28.065658569335938
2023-04-10,29.6517276763916
2023-04-11,30.444761276245117
2023-04-12,31.131412506103516
2023-04-13,31.934118270874023
2023-04-14,31.789051055908203
2023-04-17,26.798742294311523
2023-04-18,26.257156372070312
2023-04-19,26.315183639526367
2023-04-20,26.89823341369629
2023-04-24,26.967004776000977
2023-04-25,27.212602615356445
2023-04-26,26.721403121948242
2023-04-27,29.904394149780273
2023-04-28,31.112749099731445
2023-05-02,29.383716583251953
2023-05-03,29.14794158935547
2023-05-04,29.275653839111328
2023-05-05,30.87697410583496
2023-05-08,32.02638244628906
2023-05-09,31.78078269958496
2023-05-10,32.016563415527344
2023-05-11,31.66289710998535
2023-05-12,32.49794387817383
2023-05-15,32.340755462646484
2023-05-16,29.904394149780273
2023-05-17,31.319053649902344
2023-05-18,31.30923080444336
2023-05-19,32.49794387817383
2023-05-22,31.829906463623047
2023-05-23,30.99485969543457
2023-05-24,31.486061096191406
2023-05-25,30.69031524658203
2023-05-26,30.159818649291992
2023-05-29,30.022279739379883
2023-05-30,29.29530143737793
2023-05-31,29.77667808532715
2023-06-01,30.2384090423584
2023-06-02,31.3878231048584
2023-06-05,31.682544708251953
2023-06-06,32.085330963134766
2023-06-07,32.5961799621582
2023-06-09,31.99691390991211
2023-06-12,31.26011085510254
2023-06-13,31.181516647338867
2023-06-14,31.142221450805664
2023-06-15,31.466413497924805
2023-06-16,31.918323516845703
2023-06-19,32.203216552734375
2023-06-20,32.16392517089844
2023-06-21,32.065677642822266
2023-06-22,31.093101501464844
2023-06-23,30.51348114013672
2023-06-26,30.53312873840332
2023-06-27,29.77667808532715
2023-06-28,29.37389373779297
2023-06-29,29.06934928894043
2023-06-30,29.32477378845215
2023-07-03,29.796327590942383
2023-07-04,29.806150436401367
2023-07-05,30.405418395996094
2023-07-06,29.59984588623047
2023-07-07,31.682544708251953
2023-07-10,31.07345199584961
2023-07-11,31.466413497924805
2023-07-12,31.07345199584961
2023-07-13,32.3702278137207
2023-07-14,31.94779396057129
2023-07-17,32.183570861816406
2023-07-18,32.910552978515625
2023-07-19,33.6473503112793
2023-07-20,33.922428131103516
2023-07-21,34.3841552734375
2023-07-24,35.7988166809082
2023-07-25,35.27814483642578
2023-07-26,35.39603042602539
2023-07-27,34.5708122253418
2023-07-28,34.77711868286133
2023-07-31,34.924476623535156
2023-08-01,34.54133987426758
2023-08-02,34.4431037902832
2023-08-03,35.24867248535156
2023-08-04,36.03459548950195
2023-08-07,35.68092727661133
2023-08-08,36.34896469116211
2023-08-09,36.2310791015625
2023-08-10,34.43327713012695
2023-08-11,32.81230926513672
2023-08-14,32.45864486694336
2023-08-15,31.908498764038086
2023-08-16,31.034156799316406
2023-08-17,31.269933700561523
2023-08-18,31.191341400146484
2023-08-21,31.034156799316406
2023-08-22,31.21099090576172
2023-08-23,31.05380630493164
2023-08-24,30.916269302368164
2023-08-25,31.122573852539062
2023-08-28,30.76890754699707
2023-08-29,31.299407958984375
2023-08-30,31.6334228515625
2023-08-31,32.340755462646484
2023-09-01,32.61582946777344
2023-09-04,32.2719841003418
2023-09-05,32.635475158691406
2023-09-06,32.00674057006836
2023-09-08,31.741491317749023
2023-09-11,31.78078269958496
2023-09-12,32.3309326171875
2023-09-13,31.6334228515625
2023-09-14,32.311279296875
2023-09-15,32.547061920166016
2023-09-18,31.987092971801758
2023-09-19,32.016563415527344
2023-09-20,31.94779396057129
2023-09-21,30.87697410583496
2023-09-22,30.57242774963379
2023-09-25,30.95556640625
2023-09-26,30.326828002929688
2023-09-27,30.86714744567871
2023-09-28,30.582250595092773
2023-09-29,31.02433204650879
2023-10-02,30.415241241455078
2023-10-03,29.815975189208984
2023-10-04,28.941635131835938
2023-10-05,28.037824630737305
2023-10-06,27.94940757751465
2023-10-09,29.629318237304688
2023-10-10,30.2777042388916
2023-10-11,30.759082794189453
2023-10-13,31.741491317749023
2023-10-16,31.67272186279297
2023-10-17,32.340755462646484
2023-10-18,32.065677642822266
2023-10-19,31.417295455932617
2023-10-20,31.319053649902344
2023-10-23,31.535181045532227
2023-10-24,32.232688903808594
2023-10-25,31.770959854125977
2023-10-26,31.987092971801758
2023-10-27,31.525360107421875
2023-10-30,31.07345199584961
2023-10-31,31.869199752807617
2023-11-01,32.065677642822266
2023-11-03,32.694419860839844
2023-11-06,32.242515563964844
2023-11-07,32.48811721801758
2023-11-08,32.03620910644531
2023-11-09,30.81802749633789
2023-11-10,31.250286102294922
2023-11-13,30.94573974609375
2023-11-14,31.95761489868164
2023-11-16,31.13239860534668
2023-11-17,32.02638244628906
2023-11-20,32.3702278137207
2023-11-21,32.28181076049805
2023-11-22,31.928146362304688
2023-11-23,31.81025505065918
2023-11-24,31.535181045532227
2023-11-27,30.189287185668945
2023-11-28,29.806150436401367
2023-11-29,29.47213363647461
2023-11-30,29.452486038208008
2023-12-01,28.8826904296875
2023-12-04,27.802045822143555
2023-12-05,27.389436721801758
2023-12-06,26.436504364013672
2023-12-07,26.456151962280273
2023-12-08,26.89823341369629
2023-12-11,26.91788101196289
2023-12-12,26.131959915161133
2023-12-13,26.220375061035156
2023-12-14,27.00629997253418
2023-12-15,25.8863582611084
2023-12-18,26.210552215576172
2023-12-19,26.32843780517578
2023-12-20,25.856884002685547
2023-12-21,25.935476303100586
2023-12-22,25.955127716064453
2023-12-26,26.00424575805664
2023-12-27,25.964950561523438
2023-12-28,25.817588806152344
2024-01-02,25.552339553833008
2024-01-03,25.8863582611084
2024-01-04,25.365684509277344
2024-01-05,25.689876556396484
2024-01-08,26.888410568237305
2024-01-09,28.018177032470703
2024-01-10,27.900285720825195
2024-01-11,28.077119827270508
2024-01-12,28.204830169677734
2024-01-15,28.52902603149414
2024-01-16,27.929759979248047
2024-01-17,26.81964111328125
2024-01-18,28.8630428314209
2024-01-19,29.030052185058594
2024-01-22,28.637088775634766
2024-01-23,28.027999877929688
2024-01-24,27.860990524291992
2024-01-25,27.851167678833008
2024-01-26,28.244129180908203
2024-01-29,27.61539077758789
2024-01-30,27.242074966430664
2024-01-31,26.89823341369629
2024-02-01,26.240020751953125
2024-02-02,26.426679611206055
2024-02-05,26.711578369140625
2024-02-06,28.027999877929688
2024-02-07,28.715681076049805
2024-02-08,28.794273376464844
2024-02-09,27.69398307800293
2024-02-14,27.40908432006836
2024-02-15,28.008350372314453
2024-02-16,28.813922882080078
2024-02-19,28.6763858795166
2024-02-20,28.666563034057617
2024-02-21,28.921987533569336
2024-02-22,28.83357048034668
2024-02-23,27.674333572387695
2024-02-26,27.61539077758789
2024-02-27,27.841341018676758
2024-02-28,28.077119827270508
2024-02-29,27.45820426940918
2024-03-01,27.76275062561035
2024-03-04,27.546621322631836
2024-03-05,27.752925872802734
2024-03-06,26.505271911621094
2024-03-07,26.62316131591797
2024-03-08,27.76275062561035
2024-03-11,28.57814598083496
2024-03-12,28.8826904296875
2024-03-13,29.13811492919922
2024-03-14,28.80409812927246
2024-03-15,28.538848876953125
2024-03-18,28.980932235717773
2024-03-19,29.55072593688965
2024-03-20,29.8257999420166
2024-03-21,29.894567489624023
2024-03-22,29.717735290527344
2024-03-25,30.74925994873047
2024-03-26,30.81802749633789
2024-03-27,31.486061096191406
2024-03-28,32.40952682495117
2024-04-01,32.51758575439453
2024-04-02,32.75336456298828
2024-04-03,33.99119186401367
2024-04-04,34.19750213623047
2024-04-05,33.794715881347656
2024-04-08,34.236793518066406
2024-04-09,34.8950080871582
2024-04-10,34.727996826171875
2024-04-11,35.621986389160156
2024-04-12,34.43327713012695
2024-04-15,34.069786071777344
2024-04-16,33.69647216796875
2024-04-17,32.51758575439453
2024-04-18,32.3309326171875
2024-04-19,32.321109771728516
2024-04-22,32.763187408447266
2024-04-23,34.10908508300781
2024-04-24,32.998966217041016
2024-04-25,33.53928756713867
2024-04-26,34.727996826171875
2024-04-29,33.88313293457031
2024-04-30,32.58635711669922
2024-05-02,32.77023696899414
2024-05-03,33.04854202270508
2024-05-06,33.43617630004883
2024-05-07,33.257266998291016
2024-05-08,33.098236083984375
2024-05-09,30.891687393188477
2024-05-10,30.026958465576172
2024-05-13,30.17605209350586
2024-05-14,29.410717010498047
2024-05-15,29.251686096191406
2024-05-16,29.221866607666016
2024-05-17,31.30914306640625
2024-05-20,30.643203735351562
2024-05-21,29.907686233520508
2024-05-22,28.52610969543457
2024-05-23,27.760774612426758
2024-05-24,27.243925094604492
2024-05-27,27.631561279296875
2024-05-28,27.850229263305664
2024-05-29,27.59180450439453
2024-05-31,28.029138565063477
2024-06-03,28.01919937133789
2024-06-04,27.144529342651367
2024-06-05,26.24004364013672
2024-06-06,26.508407592773438
2024-06-07,26.100893020629883
2024-06-10,26.1605281829834
2024-06-11,27.06501579284668
2024-06-12,26.180408477783203
2024-06-13,25.723194122314453
2024-06-14,25.743072509765625
2024-06-17,25.375316619873047
2024-06-18,25.246103286743164
2024-06-19,25.63374137878418
2024-06-20,25.345497131347656
2024-06-21,25.454832077026367
2024-06-24,25.76295280456543
2024-06-25,25.593982696533203
2024-06-26,25.941862106323242
2024-06-27,27.303560256958008
2024-06-28,27.313499450683594
2024-07-01,27.631561279296875
2024-07-02,27.86016845703125
2024-07-03,27.870107650756836
2024-07-04,27.760774612426758
2024-07-05,28.426715850830078
2024-07-08,28.029138565063477
2024-07-09,27.979440689086914
2024-07-10,27.631561279296875
2024-07-11,27.681259155273438
2024-07-12,27.43277359008789
2024-07-15,27.83034896850586
2024-07-16,27.552045822143555
2024-07-17,27.442712783813477
2024-07-18,27.124652862548828
2024-07-19,26.97555923461914
2024-07-22,27.035198211669922
2024-07-23,26.518348693847656
2024-07-24,26.170467376708984
2024-07-25,25.76295280456543
2024-07-26,25.52440643310547
2024-07-29,26.24004364013672
2024-07-30,26.637619018554688
2024-07-31,26.896045684814453
2024-08-01,26.677377700805664
2024-08-02,26.47859001159668
2024-08-05,26.24004364013672
2024-08-06,26.866228103637695
2024-08-07,27.20416831970215
2024-08-08,27.711076736450195
2024-08-09,29.301382064819336
2024-08-12,29.8182315826416
2024-08-13,29.549867630004883
2024-08-14,29.400775909423828
2024-08-15,29.023080825805664
2024-08-16,27.999319076538086
2024-08-19,27.691198348999023
2024-08-20,27.880046844482422
2024-08-21,27.43277359008789
2024-08-22,26.87616729736328
2024-08-23,27.552045822143555
2024-08-26,28.09871482849121
2024-08-27,27.532167434692383
2024-08-28,27.323440551757812
2024-08-29,26.836408615112305
2024-08-30,26.21022605895996
2024-09-02,26.727075576782227
2024-09-03,25.315677642822266
2024-09-04,24.500646591186523
2024-09-05,24.073251724243164
2024-09-06,22.731433868408203
2024-09-09,22.731433868408203
2024-09-10,21.320035934448242
2024-09-11,22.39349365234375
2024-09-12,21.260398864746094
2024-09-13,21.936279296875
2024-09-16,21.101367950439453
2024-09-17,21.419429779052734
2024-09-18,20.723670959472656
2024-09-19,18.77554702758789
2024-09-20,18.069849014282227
2024-09-23,17.79154396057129
2024-09-24,19.342092514038086
2024-09-25,18.0897274017334
2024-09-26,16.906938552856445
2024-09-27,17.672273635864258
2024-09-30,17.52318000793457
2024-10-01,17.851181030273438
2024-10-02,17.44366455078125
2024-10-03,17.642454147338867
2024-10-04,17.851181030273438
2024-10-07,18.278575897216797
2024-10-08,17.801485061645508
2024-10-09,17.642454147338867
2024-10-10,17.513242721557617
2024-10-11,17.334333419799805
2024-10-14,17.175302505493164
2024-10-15,17.095787048339844
2024-10-16,17.085847854614258
2024-10-17,17.463544845581055
2024-10-18,16.847301483154297
2024-10-21,17.065967559814453
2024-10-22,17.165363311767578
2024-10-23,16.936756134033203
2024-10-24,16.91687774658203
2024-10-25,16.926816940307617
2024-10-28,16.698209762573242
2024-10-29,16.936756134033203
2024-10-30,16.926816940307617
2024-10-31,16.877119064331055
2024-11-01,16.499422073364258
2024-11-04,16.88705825805664
2024-11-05,17.205120086669922
2024-11-06,17.195178985595703
2024-11-07,16.88705825805664
2024-11-08,16.161481857299805
2024-11-11,15.982572555541992
2024-11-12,15.654571533203125
2024-11-13,15.525359153747559
2024-11-14,16.549118041992188
2024-11-18,17.861120223999023
2024-11-19,18.238819122314453
2024-11-21,17.890939712524414
2024-11-22,19.222820281982422
2024-11-25,18.96439552307129
2024-11-26,20.733612060546875
2024-11-27,20.18694305419922
2024-11-28,19.07373046875
2024-11-29,19.75954818725586
2024-12-02,19.212881088256836
2024-12-03,20.95227813720703
2024-12-04,20.79324722290039
2024-12-05,21.14112663269043
2024-12-06,21.121248245239258
2024-12-09,21.310096740722656
2024-12-10,21.66791534423828
2024-12-11,21.359792709350586
2024-12-12,20.862823486328125
2024-12-13,20.017972946166992
2024-12-16,21.06161117553711
2024-12-17,21.240522384643555
2024-12-18,19.829124450683594
2024-12-19,20.177003860473633
2024-12-20,20.594457626342773
2024-12-23,19.01409149169922
2024-12-26,20.276397705078125
2024-12-27,22.433250427246094
2024-12-30,23.37749481201172
2025-01-02,23.268159866333008
2025-01-03,23.059432983398438
2025-01-06,23.009735107421875
2025-01-07,23.794950485229492
2025-01-08,23.834707260131836
2025-01-09,24.341615676879883
2025-01-10,24.769012451171875
2025-01-13,25.246103286743164
2025-01-14,24.93798065185547
2025-01-15,25.425012588500977
2025-01-16,25.166587829589844
2025-01-17,25.186466217041016
2025-01-20,23.566341400146484
2025-01-21,24.570222854614258
2025-01-22,23.55640411376953
2025-01-23,22.741371154785156
2025-01-24,22.522705078125
2025-01-27,22.60222053527832
2025-01-28,22.304039001464844
2025-01-29,21.757369995117188
2025-01-30,22.1251277923584
2025-01-31,22.294097900390625
2025-02-03,21.817007064819336
2025-02-04,21.558582305908203
2025-02-05,20.87276268005371
2025-02-06,20.84294319152832
2025-02-07,20.63421630859375
2025-02-10,20.624277114868164
2025-02-11,21.200763702392578
2025-02-12,20.753488540649414
2025-02-13,20.13724708557129
2025-02-14,20.276397705078125
2025-02-17,20.246580123901367
2025-02-18,20.12730598449707
2025-02-19,19.70985221862793
2025-02-20,19.361970901489258
2025-02-21,19.053850173950195
2025-02-24,18.845121383666992
2025-02-25,18.53700065612793
2025-02-26,18.16924285888672
2025-02-27,18.586698532104492
2025-02-28,17.90087890625
2025-03-05,16.419906616210938
2025-03-06,15.982572555541992
2025-03-07,17.7120304107666
2025-03-10,16.698209762573242
2025-03-11,16.559057235717773
2025-03-12,16.718088150024414
2025-03-13,16.827423095703125
2025-03-14,17.60269546508789
2025-03-17,18.079788208007812
2025-03-18,18.288515090942383
2025-03-19,18.18912124633789
2025-03-20,18.199060440063477
2025-03-21,19.212881088256836
2025-03-24,21.170944213867188
2025-03-25,21.74742889404297
2025-03-26,23.188644409179688
2025-03-27,22.99979591369629
2025-03-28,22.960039138793945
2025-03-31,22.960039138793945
2025-04-01,23.198585510253906
2025-04-02,22.552522659301758
2025-04-03,20.932397842407227
2025-04-04,18.228879928588867
2025-04-07,18.238819122314453
2025-04-08,17.47348403930664
2025-04-09,17.493362426757812
2025-04-10,16.30063247680664
2025-04-11,17.15542221069336
2025-04-14,17.1256046295166
2025-04-15,17.1256046295166
2025-04-16,18.020151138305664
2025-04-17,18.199060440063477
2025-04-22,18.527061462402344
2025-04-23,18.40778923034668
2025-04-24,18.626455307006836
2025-04-25,18.397850036621094
2025-04-28,17.87105941772461
2025-04-29,17.98039436340332
2025-04-30,17.254817962646484
2025-05-02,17.87105941772461
2025-05-05,17.105724334716797
2025-05-06,18.258697509765625
2025-05-07,18.18912124633789
2025-05-08,19.540882110595703
2025-05-09,19.689971923828125
2025-05-12,19.888761520385742
2025-05-13,19.42160987854004
2025-05-14,19.461366653442383
2025-05-15,19.153244018554688
2025-05-16,19.06378936767578
2025-05-19,18.83518409729004
2025-05-20,18.4873046875
2025-05-21,18.4873046875
2025-05-22,18.03009033203125
2025-05-23,18.0897274017334
2025-05-26,18.238819122314453
2025-05-27,18.815303802490234
2025-05-28,19.62039566040039
2025-05-29,19.322214126586914
2025-05-30,18.785486221313477
2025-06-02,18.546939849853516
2025-06-03,19.262577056884766
2025-06-04,19.49118423461914
2025-06-05,19.212881088256836
2025-06-06,19.530941009521484
2025-06-09,19.033971786499023
2025-06-10,19.660154342651367
2025-06-11,20.25651741027832
2025-06-12,20.345972061157227
2025-06-13,20.654096603393555
2025-06-16,20.55470085144043
2025-06-17,20.465246200561523
2025-06-18,20.306217193603516
2025-06-20,20.196882247924805
